tweet_url,tweet_support_message
https://twitter.com/isabawl/status/919008408308563968,I can do it!  I'm free this afternoon.
https://twitter.com/dayjp6/status/918298054452764672,hope you did well on the exams!
https://twitter.com/dayjp6/status/918298054452764672,Will be praying for you- can't wait to see you
https://twitter.com/trishakaye_/status/918448039596998658,Same response here.  Sad.
https://twitter.com/trishakaye_/status/918448039596998658,RIP LA!
https://twitter.com/JessielleAren/status/917991359088414721,"Wow, terrible. I feel so badly for you."
https://twitter.com/JessielleAren/status/917991359088414721,"That's sad news, im sorry :("
https://twitter.com/JuanRodriguezAz/status/918157589283790849,I don't have 500 dollars available
https://twitter.com/JuanRodriguezAz/status/918157589283790849,"I can't give that much, but maybe I can help you a little bit."
https://twitter.com/gueritaemily_/status/919012786696462337,i understand the feeling!
https://twitter.com/gueritaemily_/status/919012786696462337,No one likes to be sick.  Drink some hot tea and eat some chicken soup and you'll feel better.
https://twitter.com/Scarlatte__/status/918667112327143425,haha ok
https://twitter.com/Scarlatte__/status/918667112327143425,"your key to happiness is to put on your shoes, go to the market, reach for the box, pay, get your spoon and milk, and make crunchy sounds"
https://twitter.com/rolemodel4k918518718690353152s/status/918518718690353152,how much are they worth
https://twitter.com/rolemodel4k918518718690353152s/status/918518718690353152,Use the six hundred to pay down debts today and you're closer to your goal.
https://twitter.com/riintendo/status/918646971866537986,if you give me 8 dollars I'll get you the mcdonalds right now but some fries will be missing
https://twitter.com/riintendo/status/918646971866537986,"Wow, that's pricey!  It's worth it, imo."
https://twitter.com/Nicolelalalovey/status/919082697737121792,"Plant a quarter and grow a money tree :).  But, it will get better, promise."
https://twitter.com/Nicolelalalovey/status/919082697737121792,"amen to that, i need some too!"
https://twitter.com/Hizro/status/918668237004345345,You will be reunited soon enough!
https://twitter.com/Hizro/status/918668237004345345,ur so sweet!
https://twitter.com/bIackquiII/status/919023992551411713,i know the feeling!
https://twitter.com/bIackquiII/status/919023992551411713,"Wow, that is crazy.  Need a loan?"
https://twitter.com/KlNKYCAMILA/status/918563236223574017,That makes two of us.  I commiserate.
https://twitter.com/KlNKYCAMILA/status/918563236223574017,hang in there...it will happen and when it does you'll see it was worth the wait.  good luck.
https://twitter.com/spookgwan/status/918152034796363784,is the new teacher nice?
https://twitter.com/Ashley_Bryan32/status/918994191740473345,i know how it feels.
https://twitter.com/Ashley_Bryan32/status/918994191740473345,I'm sorry...hang in there. :)
https://twitter.com/m918322353502797824olantwins/status/918322353502797824,"hi...without knowing more info all i can say is use your judgment...if the relationship is meant to work out, it will eventually work out."
https://twitter.com/m918322353502797824olantwins/status/918322353502797824,Try talking to them and getting to know them.
https://twitter.com/Naomi_D33/status/916319404970913792,I feel for you.  I hope the day ends soon.
https://twitter.com/Naomi_D33/status/916319404970913792,think of the pay check!
https://twitter.com/andrcwrannells/status/919054821780463618,Hope it is an easy shift today.  Almost the weekend!
https://twitter.com/andrcwrannells/status/919054821780463618,think money in your wallet and experience on your resume
https://twitter.com/DeLaGlutes/status/918132256811765761,"wow, that's a lot!"
https://twitter.com/DeLaGlutes/status/918132256811765761,Be strong!  You'll do great!
https://twitter.com/brii__yonce/status/918918343637327873,so sad to be alone!
https://twitter.com/brii__yonce/status/918918343637327873,Only a matter of time for you!
https://twitter.com/liebelieyi/status/918651181169369088,94% is not good? maybe being a little hard on yourself? give yourself the great credit you deserve; good luck.
https://twitter.com/liebelieyi/status/918651181169369088,that's a good score!
https://twitter.com/lizzydandrea18/status/919036265806344192,"Good place to be, sleep heals the body"
https://twitter.com/lizzydandrea18/status/919036265806344192,yes indeed!
https://twitter.com/ohnunnie/status/919068870417137665,good luck on exams!
https://twitter.com/ohnunnie/status/919068870417137665,best of luck with the exams.  let me know how they turn out.
https://twitter.com/addicwithapen/status/918976066013843456,That is very sad news
https://twitter.com/addicwithapen/status/918976066013843456,So sorry about that.
https://twitter.com/vy1v4/status/918723058864721922,I saw that.  The best penguin.  :((
https://twitter.com/vy1v4/status/918723058864721922,"Ik, I was heartbroken!"
https://twitter.com/Ericomedia/status/918728900297068544,Yes they are.
https://twitter.com/Ericomedia/status/918728900297068544,they sure are; extremely frustrating.  good luck.
https://twitter.com/shayzzy68/status/918846990619779072,really sorry...hope it's nothing serious.  keep me posted; thinking about you.
https://twitter.com/shayzzy68/status/918846990619779072,"Wow, so sorry to hear.  I'll come by after work."
https://twitter.com/MikuruSora/status/918628130423586817,Maybe
https://twitter.com/MikuruSora/status/918628130423586817,You will find a better man.
https://twitter.com/DINESHDINOO/status/918059837870637057,ugh I hate when that happens to me!
https://twitter.com/DINESHDINOO/status/918059837870637057,Crazy.  Try googling for solutions?
https://twitter.com/Karryloner/status/919097791691087872,so sorry for ur loss.
https://twitter.com/Karryloner/status/919097791691087872,"RIP.  Thinking of you, my friend."
https://twitter.com/ShadowPraxis/status/915965120257363968,"Ouch, I hope things improve"
https://twitter.com/ShadowPraxis/status/915965120257363968,"We can help you a little bit, but we need that money back before our house taxes are due"
https://twitter.com/ak1307x/status/918104437067042817,i know what you mean.  try to hang in there.
https://twitter.com/ak1307x/status/918104437067042817,that's a strong relationship!
https://twitter.com/busansillegal/status/917784008812924930,"yes you're bringing back some of my old memories; school can be a real pain.  have a snack, hang in there...good luck."
https://twitter.com/busansillegal/status/917784008812924930,It will be over soon
https://twitter.com/StressRaven/status/918615967353020416,Probably shy.  Ask him to coffee and find out.
https://twitter.com/StressRaven/status/918615967353020416,maybe he is just shy!
https://twitter.com/softlyjiaer/status/918775169979682817,what's the matter?
https://twitter.com/softlyjiaer/status/918775169979682817,huh?...you're legitimately sick but you still want to go to school? you are sick! get well soon!
https://twitter.com/_emayno/status/919159122171281408,It will all be worth it in the end!
https://twitter.com/_emayno/status/919159122171281408,The time will pass quickly.
https://twitter.com/QueenLenaC/status/917441685059186688,Put your hands firmly on your hips and repeat in a serious voice to your boss what you just tweeted.
https://twitter.com/QueenLenaC/status/917441685059186688,oh man that's a tough one.  will there be consequences if you don't go to work? you have a good reason not to go in.
https://twitter.com/IZyze/status/917758647098396672,He will surely be missed
https://twitter.com/IZyze/status/917758647098396672,that really is a shame
https://twitter.com/khai_ir/status/918604254121623552,I feel for you.  Let me know if you need to talk.
https://twitter.com/khai_ir/status/918604254121623552,Time to do you!
https://twitter.com/luvgoyard/status/919001712526090240,Im sure u will!
https://twitter.com/luvgoyard/status/919001712526090240,I'm sure you will.  You just have to be patient and the girls will come running to you!
https://twitter.com/SirWesleyThe1st/status/918645222585913345,Dont worry. You will make it.
https://twitter.com/SirWesleyThe1st/status/918645222585913345,"wow, free oreos! well you tried!"
https://twitter.com/w917400845792112645aww/status/917400845792112645,that's terrible.
https://twitter.com/w917400845792112645aww/status/917400845792112645,i'm so sorry.  please tell your dad i'm thinking about him.
https://twitter.com/_sophhhiaa/status/917920328428404737,OMG how?
https://twitter.com/_sophhhiaa/status/917920328428404737,first; i'm sorry...that's a lot of money.  second; he may need some medical attention.  good luck to both of you.
https://twitter.com/grace_xo_anny/status/915811889459982336,ah i know how ya feel!
https://twitter.com/grace_xo_anny/status/915811889459982336,i understand your frustration.  just try and do the best you can.  things will get better.
https://twitter.com/Ioseurtouch/status/918876137987682304,good luck! hope things went well.
https://twitter.com/Ioseurtouch/status/918876137987682304,im sure you did fine.
https://twitter.com/tropicariana_/status/918686251561000960,"I always enjoyed her too, I miss her as well"
https://twitter.com/tropicariana_/status/918686251561000960,You've got some great role models there for maturing and aging gracefully and stylishly
https://twitter.com/aerieeeljn/status/918124949604261888,"just try and take things one step at a time.  as long as you do the best you can, things will work out.  good luck."
https://twitter.com/aerieeeljn/status/918124949604261888,"At least after graduation, you get money for your work instead of paying for the privilege to do this work."
https://twitter.com/Jilly382/status/917509755895209984,"I feel bad for you,its in a better place right now."
https://twitter.com/Jilly382/status/917509755895209984,i'm so sorry. i've been through this a few times.  hang in there; things will get better.consider getting another pet when the time is right
https://twitter.com/KEERTHINI1986/status/918915359456952322,Good poem!
https://twitter.com/AnywayLarry28/status/917735277606703105,That is totally uncalled for.  Can you issue a complaint?
https://twitter.com/AnywayLarry28/status/917735277606703105,"OMG, why?"
https://twitter.com/Bleeezzzxc/status/918882359063191552,all men r immature!
https://twitter.com/Bleeezzzxc/status/918882359063191552,"Yea, that sucks.  Hope things come around."
https://twitter.com/Dan_of_Earth/status/919016142412435456,"eew, feel better soon!"
https://twitter.com/Dan_of_Earth/status/919016142412435456,"sorry,hope you feel better soon."
https://twitter.com/taryngalt/status/918320815686471680,good luck on your exams!
https://twitter.com/taryngalt/status/918320815686471680,Stay strong!  You can do it!
https://twitter.com/butterflyy_edm/status/919096328302366720,You have a great work ethic -  you need to just put it out there that you are available with experience
https://twitter.com/butterflyy_edm/status/919096328302366720,consider your options carefully before making a big decision.  you'll know what to do.  good luck.
https://twitter.com/mariajoy_x/status/919072748017782784,Me neither.  I'll buy you a cup of java!
https://twitter.com/mariajoy_x/status/919072748017782784,thats waaaay too early!!
https://twitter.com/carvott/status/918843366082785281,my best wishes for you.  thinking of you; good luck.
https://twitter.com/carvott/status/918843366082785281,what do they think is wrong?
https://twitter.com/withlovesky/status/918959201694646274,Ha ha! :D
https://twitter.com/withlovesky/status/918959201694646274,"Glad you're ok, what caused it?"
https://twitter.com/__lauraface/status/917368190765805568,oh no :(
https://twitter.com/__lauraface/status/917368190765805568,Ugh.  Such a sad thing.
https://twitter.com/TotallyTiiff/status/918199667023859713,just do the best you can.  that's all you can.  good luck.
https://twitter.com/TotallyTiiff/status/918199667023859713,"I know it's hard, stay with it"
https://twitter.com/sincerelymemes/status/918949734848413696,sorry to hear that; it must have been real difficult.  any chance for a make up test? you'll do better next time.
https://twitter.com/sincerelymemes/status/918949734848413696,Aw.  Who wants to speak French anyhow?  You'll do great on the mid-term.
https://twitter.com/annaaxokayy/status/919012883417010176,"yes, being sick sucks"
https://twitter.com/annaaxokayy/status/919012883417010176,sorry...hope you feel better soon.
https://twitter.com/w1ndyy/status/918772372114739200,"I know, I was sad to hear it!"
https://twitter.com/w1ndyy/status/918772372114739200,I saw that.  Grape-kun was great!
https://twitter.com/kodadiana/status/919093764538351616,just keep in mind that in your heart you know you're spending too much and keep thinking about that.
https://twitter.com/kodadiana/status/919093764538351616,Haha I do the same thing!
https://twitter.com/Payal_harjai/status/916553360290938880,oh that's too bad
https://twitter.com/Payal_harjai/status/916553360290938880,"I would get rid of that lease asap.  Buy a cheap used car, and cut those payments"
https://twitter.com/jandadamaganda/status/919021511058395136,It'll all be over soon!
https://twitter.com/jandadamaganda/status/919021511058395136,hang in there; monday will be here before you know it.  good luck!
